chrom,gene_chr_start,gene_chr_end,gene_name,gene_standard_name
16,615379,619014,YPR026W,ATH1
16,620425,621258,YPR027C,YPR027C
16,623527,624202,YPR028W,YOP1
16,624469,626967,YPR029C,APL4
16,627880,631245,YPR030W,CSR2
16,631515,633761,YPR031W,NTO1
16,634123,637224,YPR032W,SRO7
16,637379,639019,YPR033C,HTS1
16,639525,640958,YPR034W,ARP7
16,647305,648375,YPR040W,TIP41
16,648704,649921,YPR041W,TIF5
16,650435,653662,YPR042C,PUF2
16,654524,654877,YPR044C,RPL43A
16,655140,656552,YPR045C,THP3
16,656799,657344,YPR046W,MCM16
16,657529,658938,YPR047W,MSF1
16,659182,661053,YPR048W,TAH18
16,661137,664673,YPR049C,ATG11
16,664960,665490,YPR051W,MAK3
16,665693,665974,YPR052C,NHP6A
16,666280,667446,YPR054W,SMK1
16,667676,670873,YPR055W,SEC8
16,671126,672142,YPR056W,TFB4
16,675977,676882,YPR061C,JID1
16,682941,684353,YPR068C,HOS1
16,684556,685437,YPR069C,SPE3
16,685898,687598,YPR070W,MED1
16,688172,688807,YPR071W,YPR071W
16,690107,691789,YPR072W,NOT5
16,692796,694838,YPR074C,TKL1
16,695018,695188,YPR074W-A,OPY2
16,695737,696819,YPR075C,OPY2
16,697131,697502,YPR077C,YPR078C
16,697147,698265,YPR078C,YPR078C
16,698869,700014,YPR079W,MRL1
16,700594,701970,YPR080W,TEF1
16,702114,703970,YPR081C,GRS2
16,704225,704656,YPR082C,DIB1
16,706972,708342,YPR084W,YPR084W
16,708497,709828,YPR085C,ASA1
16,710101,711138,YPR086W,SUA7
16,711354,711674,YPR087W,SRP54
16,713275,715941,YPR089W,YPR089W
16,716156,718468,YPR091C,NVJ2
16,718379,718684,YPR092W,SNR51
16,719558,720424,YPR093C,ASR1
16,720637,720960,YPR094W,RDS3
16,721037,724717,YPR095C,SYT1
16,724842,725144,YPR096C,YPR096C
16,725394,728615,YPR097W,LEC1
16,729791,730213,YPR100W,MRPL51
16,730492,731019,YPR101W,SNT309
16,732349,733212,YPR103W,PRE2
16,733623,736433,YPR104C,FHL1
16,736984,739569,YPR105C,COG4
16,740061,741392,YPR106W,ISR1
16,741438,742064,YPR107C,YTH1
16,742454,743743,YPR108W,RPN7
16,744175,744387,YPR108W-A,YNCP0016W
16,744689,745573,YPR109W,GLD1
16,745828,746835,YPR110C,RPC40
16,747306,749000,YPR111W,DBF20
16,749256,751919,YPR112C,MRD1
16,752257,752919,YPR113W,PIS1
16,753301,754248,YPR114W,YPR114W
16,754877,758128,YPR115W,RGC1
16,758648,759481,YPR116W,RRG8
16,760025,767494,YPR117W,HOB2
16,767752,768987,YPR118W,MRI1
16,773875,775182,YPR120C,CLB5
16,778583,780301,YPR121W,THI22
16,782045,785671,YPR122W,AXL1
16,786141,786575,YPR123C,CTR1
16,786208,787428,YPR124W,CTR1
16,787961,789325,YPR125W,YLH47
16,790083,791120,YPR127W,YPR127W
16,792687,793736,YPR129W,SCD6
16,798051,798857,YPR134W,MSS18
16,802359,804080,YPR137W,RRP9
16,810984,812453,YPR138C,MEP3
16,813156,814058,YPR139C,LOA1
16,815734,817923,YPR141C,KAR3
16,818323,819075,YPR143W,RRP15
16,819765,821423,YPR144C,NOC4
16,822620,824338,YPR145W,ASN1
16,825347,825676,YPR146C,YPR147C
16,825645,826559,YPR147C,YPR147C
16,826833,828140,YPR148C,YPR148C
16,830999,831520,YPR150W,SUE1
16,832061,833458,YPR152C,URN1
16,834565,835212,YPR154W,PIN3
16,835563,837413,YPR155C,NCA2
16,837909,839777,YPR156C,TPO3
16,843262,844020,YPR158W,CUR1
16,861306,864014,YPR160W,GPH1
16,864449,866422,YPR161C,SGV1
16,868645,869955,YPR163C,TIF3
16,870703,874926,YPR164W,MMS1
16,875368,875997,YPR165W,RHO1
16,876847,877632,YPR167C,MET16
16,878690,880168,YPR169W,JIP5
16,882983,883318,YPR170C,YPR170W-B
16,885796,886398,YPR172W,YPR172W
16,886524,887837,YPR173C,VPS4
16,888043,888708,YPR174C,CSA1
16,888974,891043,YPR175W,DPB2
16,891101,892078,YPR176C,BET2
16,892332,893729,YPR178W,PRP4
16,893797,895764,YPR179C,HDA3
16,895961,897004,YPR180W,AOS1
16,897361,899667,YPR181C,SEC23
16,902044,906654,YPR184W,GDB1
16,907218,909434,YPR185W,ATG13
16,912664,916962,YPR189W,SKI3
16,919381,920487,YPR191W,QCR2
16,921860,922777,YPR192W,AQY1
16,922909,923379,YPR193C,HPA2
16,924304,926937,YPR194C,OPT2
16,927965,928294,YPR195C,YPR195C
16,931376,932788,YPR196W,YPR196W
